0,10002.5996094
1,7418.11962891
2,4310.79882812
3,5408.02734375
4,7186.78466797
5,7886.14550781
6,8125.02880859
7,8021.40332031
8,7715.93798828
9,7163.49365234
10,6376.10742188
11,5485.35009766
12,4903.06054688
13,5037.92041016
14,4827.46923828
15,4695.31445312
16,4635.85009766
17,4631.76708984
18,4595.06884766
19,4494.22070312
20,4408.96435547
21,4237.84716797
22,4190.18457031
23,4195.59863281
24,4154.87402344
25,4043.20410156
26,4038.45239258
27,3925.4699707
28,3870.06274414
29,3873.23974609
30,3882.34765625
31,3796.90405273
32,3772.8515625
33,3764.38964844
34,3766.60083008
35,3779.80493164
36,3776.86450195
37,3775.30566406
38,3750.20996094
39,3762.09130859
40,3776.05834961
41,3768.68969727
42,3756.73583984
43,3759.97583008
44,3775.15625
45,3746.20483398
46,3783.59228516
47,3755.5456543
48,3765.86132812
49,3777.51293945
50,3765.95727539
51,3762.40649414
52,3764.87670898
53,3753.37036133
54,3742.81323242
55,3757.70581055
56,3757.65966797
57,3757.99731445
58,3771.01147461
59,3746.25488281
60,3737.42675781
61,3745.78125
62,3739.53100586
63,3737.80664062
64,3749.76416016
65,3746.67529297
66,3733.79125977
67,3735.28637695
68,3734.05078125
69,3740.99829102
70,3736.63256836
71,3737.75244141
72,3732.27392578
73,3741.84179688
74,3749.53955078
75,3747.68139648
76,3731.60424805
77,3744.4831543
78,3733.04589844
79,3733.6015625
80,3734.15625
81,3729.38891602
82,3737.66430664
83,3742.06860352
84,3742.34082031
85,3735.88671875
86,3743.00146484
87,3735.67895508
88,3736.00097656
89,3729.94921875
90,3741.8894043
91,3737.20654297
92,3733.43139648
93,3736.22021484
94,3729.97045898
95,3730.84790039
96,3735.83129883
97,3743.70776367
98,3744.84814453
99,3735.34204102
100,3732.14941406
101,3738.50756836
102,3730.84521484
103,3728.69750977
104,3731.06030273
105,3739.9128418
106,3732.25683594
107,3734.85327148
108,3740.68383789
109,3729.27075195
110,3735.69995117
111,3733.47705078
112,3733.0871582
113,3739.16357422
114,3737.75512695
115,3735.21533203
116,3730.39672852
117,3734.08740234
118,3738.16308594
119,3734.31762695
120,3729.55224609
121,3732.25366211
122,3733.50317383
123,3738.72680664
124,3733.74682617
125,3728.57983398
126,3733.60839844
127,3741.06958008
128,3737.83984375
129,3736.24047852
130,3738.31591797
131,3739.10473633
132,3731.67626953
133,3731.62329102
134,3729.19555664
135,3730.18554688
136,3733.41430664
137,3742.30029297
138,3736.92089844
139,3738.02978516
140,3736.92797852
141,3738.67504883
142,3727.87231445
143,3734.65771484
144,3731.52050781
145,3734.25488281
146,3728.05151367
147,3741.91088867
148,3741.4831543
149,3737.37670898
150,3736.06030273
151,3737.56738281
152,3734.55908203
153,3730.01611328
154,3740.74267578
155,3737.73925781
