254,3209.93603516
255,3234.62011719
256,3183.08740234
257,3167.77954102
258,3152.09643555
259,3145.41723633
260,3112.55517578
261,3138.56347656
262,3145.91015625
263,3065.5871582
264,3105.58740234
265,2911.17431641
266,2916.70532227
267,3023.50146484
268,3009.72241211
269,2841.27612305
270,2788.90966797
271,2869.74804688
272,2869.96582031
273,2758.13085938
274,2755.08569336
275,2735.28344727
276,2694.67797852
277,2675.24414062
278,2591.06396484
279,2569.70141602
280,2563.96679688
281,2511.25805664
282,2493.94018555
283,2452.10546875
284,2455.44091797
285,2392.53027344
286,2268.21142578
287,2303.80615234
288,2336.98095703
289,2329.64794922
290,2351.83374023
291,2164.99243164
292,2315.09741211
293,2289.53051758
294,2229.86450195
295,2356.20068359
296,2315.93896484
297,2242.57592773
298,2230.4609375
299,2123.40551758
300,2205.86621094
301,2128.85717773
302,2149.1730957
303,2099.89428711
304,2089.50854492
305,2199.79711914
306,2102.84057617
307,2105.06103516
308,2107.125
309,2251.50610352
310,2176.3828125
311,2189.62841797
312,2246.60107422
313,2047.12402344
314,2085.7734375
315,2067.78491211
316,2097.03051758
317,2189.43774414
318,2017.44909668
319,1970.03808594
320,2011.50244141
321,1992.59228516
322,2030.20141602
323,1999.78039551
324,1906.36035156
325,1926.00134277
326,1924.50463867
327,1987.1697998
328,1899.23840332
329,2009.84997559
330,1829.5201416
331,1884.39331055
332,1809.73510742
333,1853.50939941
334,1794.28356934
335,1852.94433594
336,2021.47607422
337,1786.38879395
338,1816.7890625
339,1987.48815918
340,1843.49121094
341,1885.93664551
342,1816.7088623
343,1790.33886719
344,1788.67834473
345,1722.17456055
346,1790.47619629
347,1764.03295898
348,1680.80493164
349,1851.22888184
350,1751.4276123
351,1716.63146973
352,1773.48388672
353,1720.77099609
354,1826.37414551
355,1713.70605469
356,1597.40234375
357,1848.20751953
358,1787.79418945
359,1560.57104492
360,1736.06848145
361,1657.03405762
362,1703.91210938
363,1615.44970703
364,1633.47802734
365,1614.21057129
366,1699.73266602
367,1659.55297852
368,1675.87524414
369,1620.03588867
370,1548.57849121
371,1505.43640137
372,1507.40429688
373,1572.14624023
374,1515.16723633
375,1503.43945312
376,1865.64208984
377,1544.65026855
378,1536.25695801
379,1608.98657227
380,1420.78930664
381,1524.09899902
382,1633.57421875
383,1504.3996582
384,1557.0123291
385,1469.67443848
386,1498.23742676
387,1614.72937012
388,1716.88220215
389,1634.53466797
390,1438.97497559
391,1611.66369629
392,1548.99731445
393,1493.28112793
394,1387.72753906
395,1600.80004883
396,1684.66589355
397,1522.32421875
398,1498.0291748
399,1617.02770996
400,1499.3828125
401,1470.87231445
402,1529.12646484
403,1350.41467285
404,1549.9296875
405,1510.02111816
406,1581.00256348
407,1666.14538574
408,1467.17797852
409,1456.39770508
410,1391.68432617
411,1472.12097168
412,1486.89501953
413,1351.93762207
414,1269.38977051
415,1339.21789551
416,1455.73596191
417,1407.41870117
418,1398.11376953
419,1378.03527832
420,1348.50366211
421,1500.01062012
422,1332.32116699
423,1378.35559082
424,1395.55297852
425,1364.4588623
426,1399.82946777
427,1262.67602539
428,1319.81677246
429,1501.05834961
430,1404.83215332
431,1452.7265625
432,1387.22045898
433,1392.31213379
434,1375.80517578
435,1540.07788086
436,1274.43811035
437,1352.97717285
438,1321.43798828
439,1261.08569336
440,1352.44384766
441,1233.1619873
442,1266.44348145
443,1393.92163086
444,1409.86645508
445,1396.97680664
446,1323.52453613
447,1447.79980469
448,1307.98962402
449,1311.72167969
450,1384.80493164
451,1337.28051758
452,1274.54724121
453,1364.02404785
454,1236.16333008
455,1505.36584473
456,1185.82641602
457,1193.14331055
458,1257.53137207
459,1261.69592285
460,1107.37744141
461,1345.68017578
462,1306.60046387
463,1383.16906738
464,1147.14208984
465,1326.76501465
466,1193.81628418
467,1297.14465332
468,1306.23413086
469,1241.99926758
470,1211.58520508
471,1200.23352051
472,1305.23132324
473,1299.70166016
474,1199.15002441
475,1324.6348877
476,1190.7767334
477,1296.76831055
478,1199.26538086
479,1112.81152344
480,1164.88623047
481,1223.02185059
482,1209.70703125
483,1280.70751953
484,1159.6940918
485,1222.35583496
486,1103.89428711
487,1099.69128418
488,1056.72900391
489,1331.25195312
490,1133.98388672
491,1147.93603516
492,1217.96325684
493,1157.03161621
494,1140.02880859
495,1180.32202148
496,1214.60449219
497,1046.89123535
498,1184.30664062
499,1288.64331055
500,1184.78039551
501,1164.59667969
502,1096.265625
503,1144.26367188
504,1246.91467285
505,1307.10144043
506,1148.61230469
